en,ngiemboon
release,mbàŋa mmó
chronicle,mápitsɔ̀ʼ
vainglory,lesì nnɛ́
lean,cÿɔ́ʼ Ssé
soon,fʉ̀ʼʉ yɛ̌
description,lìe shwóŋ
I'm looking at you.,N díe gú.
leaf,leffo tÿó
append,lelíb ndù
nail down,mbàŋa tʉ̌
breeze through,mbàŋa tʉ̌
pervade,kwá lʉʼʉ́
instauration,júbo ntaŋ
diddly,kàsànetíʼ
finger,máa tepwó
legal community,mbaŋkwɔ́ʼ
morn,mbaʼámbaʼ
sap,lyɛ̀nÿɔ́g
niner,lepfwɔʼɔ́
sp. West African yam,júʼu sẅìŋ
duo,mánèndèle
geminate,mánèndèle
sp. West African yam,júʼu zigé
relegate,mbaŋkwɔ́ʼ
take revenge for an insult,ésẅag shʉ
hot spot of the war,legẅi ncù
pollex,máa tepwó
 Oh yeah!, Éen èen!
screen,legẅi ncù
introduction,júbo ntaŋ
story,mápitsɔ̀ʼ
goat and other things for the widow’s ceremony,cùʼupfɔ́g
institution,júbo ntaŋ
sp. mouse,kwɔ̀ʼ twó
diddlysquat,kàsànetíʼ
sassing,kùbo ncwò
prison house,gÿòon kèm
gran,má we lÿò
two-timer,cʉŋ nzẅìŋ
legal profession,mbaŋkwɔ́ʼ
angriness,gyáŋa lóŋ
aurora,mbaʼámbaʼ
k. toy,mbábálobá
palm of the hand,lɔ̌ɔn pwó
barricade,mbaŋkwɔ́ʼ
riffle,máa tepwó
ire,gyáŋa lóŋ
buckler,kʉ́ʼʉ ncù
calabash for oil,gʉ̌ mevɛ́
calabash for collecting wine,gʉ̌ nkʉ́a
mother fucker,kàsànetíʼ
storyteller,gyà shwóŋ
scincid,mbèpà pǐŋ
adjectival,kyɛ̀ʼ ndù
grannie,má we lÿò
dilemma,mánèndèle
harbour,kʉ́ʼʉ ncù
malaria,lÿɔg nnɛ́
grandmother,má we lÿò
sea,máamáa mí
rigidly,mbaŋfɔ̌ɔn
 No; never., Ngǎŋ le.
dogshit,kàsànetíʼ
things side by side,mánèndèle
affix,lelíb ndù
horseshit,kàsànetíʼ
do it openly,éshʉashʉa
caterpillar,cʉ̀cÿɔ̀gɔ
stylist,kẅìŋe twó
diddley,kàsànetíʼ
stag,kàsànetíʼ
penetrate,kwá lʉʼʉ́
spot,cʉŋ nzẅìŋ
exclude,mbaŋkwɔ́ʼ
apprehend,mbàŋa tʉ̌
riff,máa tepwó
jack oak,lyɛ̀nÿɔ́g
robin,lepùmondù
narrator,gyà shwóŋ
purple nutsedge,kuʼú tsẅɛ
interpenetrate,kwá lʉʼʉ́
cicada,másèm nnú
stripe,mbaŋkwɔ́ʼ
bucketful,lùŋngɔ́ɔn
cockcrow,mbaʼámbaʼ
ennead,lepfwɔʼɔ́
tinker's dam,kàsànetíʼ
k. mourning outfit,malínɔ̀ɔn
back talk,kùbo ncwò
stick on,lelíb ndù
denounce,kàsànetíʼ
penalization,kɔʼɔ́ lóŋ
unfortunate creature,gyà ngɔ́ʼ
k. condiment,kẅiŋe gyé
grass,kàsànetíʼ
absquatulate,mbaŋfɔ̌ɔn
prevention,mbaŋkwɔ́ʼ
bang,mbaŋfɔ̌ɔn
supplement,lelíb ndù
bullshit,kàsànetíʼ
double-crosser,cʉŋ nzẅìŋ
married couple,lɔ́ɔn ndá
pressure,lyɛ̀nÿɔ́g
account,mápitsɔ̀ʼ
k. cultural dance,mbàŋa nèm
dear,lwò nŋwáʼ
make,kàsànetíʼ
couplet,mánèndèle
son of a bitch,kàsànetíʼ
taproom,mbaŋkwɔ́ʼ
tab,mbàŋa ffo
harbor,kʉ́ʼʉ ncù
abscond,mbaŋfɔ̌ɔn
windowpane,fènɛ́tèle
foliage,leffo tÿó
fellowship,kwò zɔ́gɔ
redbreast,lepùmondù
bucket,lùŋngɔ́ɔn
death chair,lóŋ ntsìɛ
shit,kàsànetíʼ
wedding,lɔ́ɔn ndá
tilt,cÿɔ́ʼ Ssé
love,lwò nŋwáʼ
sunrise,mbaʼámbaʼ
professorship,lóŋ ntsìɛ
overspill,letsyagté
sinner,fʉ̀ate nò
origination,júbo ntaŋ
leaf,máa tepwó
procedural,kyɛ̀ʼ ndù
angle,cÿɔ́ʼ Ssé
calabash used for drinking,gʉ̌ tÿóon
go off,mbaŋfɔ̌ɔn
collar,mbàŋa tʉ̌
wax light,kyɛ́ndele
chairwoman,lóŋ ntsìɛ
good morning,mbaʼámbaʼ
defile,cʉŋ nzẅìŋ
grime,cʉŋ nzẅìŋ
motherfucker,kàsànetíʼ
nail,mbàŋa tʉ̌
snitch,kàsànetíʼ
base,júbo ntaŋ
moderate,lóŋ ntsìɛ
taper,kyɛ́ndele
grounding,júbo ntaŋ
bolt,mbaŋfɔ̌ɔn
squat,kàsànetíʼ
take a shit,kàsànetíʼ
mark,cʉŋ nzẅìŋ
red cent,kàsànetíʼ
scope,lùŋ nÿɔ́g
ship's company,kwò zɔ́gɔ
hitchhike,máa tepwó
grandma,má we lÿò
duad,mánèndèle
before long,fʉ̀ʼʉ yɛ̌
quandary,mánèndèle
shucks,kàsànetíʼ
subtraction,letsẅɛ́te
innovation,júbo ntaŋ
sweep through,mbàŋa tʉ̌
club,lepfwɔʼɔ́
k. cultural dance,gwaʼ ntaŋ
sp. furry caterpillar that stings,mánènẅèen
k. grid,matáŋkéle
presently,fʉ̀ʼʉ yɛ̌
wherefore,á nue kɔ́
sass,kùbo ncwò
carapace,kʉ́ʼʉ ncù
nab,mbàŋa tʉ̌
punishment,kɔʼɔ́ lóŋ
ball club,lepfwɔʼɔ́
hot seat,lóŋ ntsìɛ
forenoon,mbaʼámbaʼ
troupe,kwò zɔ́gɔ
cop,mbàŋa tʉ̌
mattress,matenɛ́sè
sp. weed,kénʉʼ ssé
brand,cʉŋ nzẅìŋ
shop,kàsànetíʼ
independence,lepàŋndâŋ
scincid lizard,mbèpà pǐŋ
sp. cricket,lelẅe múɔ
shutter,kʉ̀ŋe ndá
wrongdoer,fʉ̀a mbʉ̌
ace,mbàŋa tʉ̌
twain,mánèndèle
jack,kàsànetíʼ
decamp,mbaŋfɔ̌ɔn
anger,gyáŋa lóŋ
bolt out,mbaŋfɔ̌ɔn
account,lekyɛ́ʼtè
sp. weed,gúʼunɔ̀ɔn
duet,mánèndèle
poop,kàsànetíʼ
permeate,kwá lʉʼʉ́
pass with flying colors,mbàŋa tʉ̌
diddly-squat,kàsànetíʼ
future mother,lɔ́ɔn liŋ
American robin,lepùmondù
explanation,letyɛ̀ʼte
ember,kyé mmɔ̌g
push button,mbàŋa mmó
party,kwò zɔ́gɔ
evildoer,fʉ̀ate nò
soldier with scarred cheeks,kímoonmbî
coal,kyé mmɔ̌g
discolouration,cʉŋ nzẅìŋ
foundation,júbo ntaŋ
brace,mánèndèle
telescope,lùŋ nÿɔ́g
dearest,lwò nŋwáʼ
measuring system,fʉ̀ʼʉ mmó
hoot,kàsànetíʼ
pair,mánèndèle
pad,mbàŋa ffo
keep company,kwò zɔ́gɔ
span,mánèndèle
vingt-et-un,lyɛ̀nÿɔ́g
brim over,letsyagté
barroom,mbaŋkwɔ́ʼ
prick,kàsànetíʼ
flood,letsyagté
marriage,lɔ́ɔn ndá
pirate flag,lyɛ̀nÿɔ́g
thunderbolt,mbaŋfɔ̌ɔn
cuticle,legẅi ncù
sail through,mbàŋa tʉ̌
dickhead,kàsànetíʼ
double-dealer,cʉŋ nzẅìŋ
granny,má we lÿò
daybreak,mbaʼámbaʼ
ovolo,máa tepwó
banish,mbaŋkwɔ́ʼ
flick,máa tepwó
distich,mánèndèle
debar,mbaŋkwɔ́ʼ
bar,mbaŋkwɔ́ʼ
president,lóŋ ntsìɛ
backtalk,kùbo ncwò
ocean,máamáa mí
pick up,mbàŋa tʉ̌
push,mbàŋa mmó
riddle,kwá lʉʼʉ́
dawning,mbaʼámbaʼ
clitoris,mbàŋa mmó
saloon,mbaŋkwɔ́ʼ
shite,kàsànetíʼ
lip,kùbo ncwò
poor soul,gyà ngɔ́ʼ
unfortunate creature,mbǎʼ nyìŋ
grease,cʉŋ nzẅìŋ
penalty,kɔʼɔ́ lóŋ
tell on,kàsànetíʼ
red-leaved fig,cʉ̀a nzsó
sunup,mbaʼámbaʼ
shield,legẅi ncù
wrath,gyáŋa lóŋ
cake,mbaŋkwɔ́ʼ
window,fènɛ́tèle
shell,kʉ́ʼʉ ncù
substructure,júbo ntaŋ
candle,kyɛ́ndele
wedlock,lɔ́ɔn ndá
whoreson,kàsànetíʼ
Jolly Roger,lyɛ̀nÿɔ́g
nine,lepfwɔʼɔ́
sp. inedible fruit,mbaŋ mvfǒ
red-cheeked cordon-bleu,jʉŋé ntʉ̀
Shit ,Kàsànetíʼ
SOB,kàsànetíʼ
research place,lefaʼá nò
society,kwò zɔ́gɔ
sully,cʉŋ nzẅìŋ
thumb,máa tepwó
shortly,fʉ̀ʼʉ yɛ̌
k. cultural dance,lepàŋndâŋ
BAR,mbaŋkwɔ́ʼ
union,lɔ́ɔn ndá
beetle off,mbaŋfɔ̌ɔn
dawn,mbaʼámbaʼ
stiffly,mbaŋfɔ̌ɔn
bubble over,letsyagté
boom,mbàŋa tʉ̌
quarter round,máa tepwó
mouth,kùbo ncwò
stain,cʉŋ nzẅìŋ
smear,cʉŋ nzẅìŋ
baseball club,lepfwɔʼɔ́
sp. tree,mambʉ́múɔ
ira,gyáŋa lóŋ
give away,kàsànetíʼ
fish,cÿɔ́ʼ Ssé
sound of laughing,kyǎg kyǎg
basis,júbo ntaŋ
choler,gyáŋa lóŋ
turd,kàsànetíʼ
companion,kwò zɔ́gɔ
yoke,mánèndèle
morning,mbaʼámbaʼ
smash,mbàŋa tʉ̌
imbue,kwá lʉʼʉ́
explanation,lekyɛ́ʼtè
pinpoint,mbàŋa tʉ̌
scarf joint,kwɛ̀ɛ twó
slant,cÿɔ́ʼ Ssé
bastard,kàsànetíʼ
runoff,letsyagté
screen,kʉ́ʼʉ ncù
char,kyé mmɔ̌g
spill over,letsyagté
founding,júbo ntaŋ
block up,mbaŋkwɔ́ʼ
hitch,máa tepwó
grunge,cʉŋ nzẅìŋ
run out,mbaŋfɔ̌ɔn
cocksucker,kàsànetíʼ
matrimony,lɔ́ɔn ndá
enigma,kwá lʉʼʉ́
ginmill,mbaŋkwɔ́ʼ
leafage,leffo tÿó
steel,kapáŋapùʼ
Turdus migratorius,lepùmondù
climate change,fèŋe fÿag
dirt,kàsànetíʼ
sp. small prawn,manjÿàngà
cosh,lyɛ̀nÿɔ́g
offender,fʉ̀a mbʉ̌
groundwork,júbo ntaŋ
traitor,cʉŋ nzẅìŋ
pail,lùŋngɔ́ɔn
cornerstone,júbo ntaŋ
pair,mándèndèle
deviation,gʉ̀ŋe nzsè
physical body,legÿɔʼ ndá
side of the foot,legʉŋe kwò
calamity,lʉ̀a megʉa
put off,lepàa nkáʼ
eyebrow,kʉ̌ŋ nÿɔ́g
span,mándèndèle
duck,lepàa nkáʼ
defensive structure,lɔ̀g ntʉte
look,kwáŋa shÿó
frame in,legÿɔʼ ndá
yellow tassleflower,legǐ mefùɔ
bond,ffo ndèpàʼ
Sabbatum,màga lyɛ̌ʼ
diversion,gʉ̀ŋe nzsè
baseball mitt,kwò metsǒŋ
muscularity,mbèlenjʉ̂ŋ
jump rope,kyɛ́ɛ nkÿo
material body,legÿɔʼ ndá
detonation,cʉ̀me ngyè
He is sick.,À ne ńguɔ.
distich,mándèndèle
formulation,kwáŋa shÿó
Sat,màga lyɛ̌ʼ
draw,ffo ndèpàʼ
harvest home,lelàg shúm
parasite,lème ńnéŋe
duo,mándèndèle
Department of Energy,mbèlenjʉ̂ŋ
neglect,kùmá pÿágà
hutch,kɔ̀ʼte ndá
green-eyed monster,kwɔ̀ʼɔ lóŋ
sailor,kɔ́ɔn ntse
perfume,làméndɔ̀ɔn
shut,jÿɔ̀ʼɔ ndá
free energy,mbèlenjʉ̂ŋ
sp. weed,lelaŋ ntse
wild,cʉ̀ŋe nkáb
compose,legÿɔʼ ndá
godforsaken,cʉ̀ŋe nkáb
necktie,ffo ndèpàʼ
shape,kwáŋa shÿó
draw up,legÿɔʼ ndá
running,lyěen nzsè
DOE,mbèlenjʉ̂ŋ
mantid,lèŋe lefùɔ
admonisher,cwoŋo njúʼ
difficulty urinating,letsì ntʉ̀
closing,jÿɔ̀ʼɔ ndá
daybreak,lesaʼá nèm
Clarence Shepard Day Jr.,lyɛʼɛ́ láʼ
shutter,kwalákwàlà
entrap,legÿɔʼ ndá
description,lìe ńdaʼte
demurrer,lɔ̀g ntʉte
nostril,mbeŋ lezẅé
straw hat,kɔ́ɔn ntse
dawning,lesaʼá nèm
dilemma,mándèndèle
zebra mouse,kíkí màwàʼ
consume,cʉ̀ŋe nkáb
potty,kwɔ̀ʼɔ fùɔ
things side by side,mándèndèle
24-hour interval,lyɛʼɛ́ láʼ
tie beam,ffo ndèpàʼ
physique,kwáŋa shÿó
hedge,lepàa nkáʼ
sunup,lesaʼá nèm
catastrophe,lʉ̀a megʉa
mortise joint,leluʼú kwò
shape,legÿɔʼ ndá
nonperformance,kùmá pÿágà
aurora,lesaʼá nèm
fill up,jÿɔ̀ʼɔ ndá
cut across,lyěen nzsè
butchery,legwǎ mbab
daytime,lyɛʼɛ́ láʼ
rail,lyěen nzsè
neutralize,cʉ̀ŋe nkáb
human body,kwáŋa shÿó
day,lyɛʼɛ́ láʼ
sling,kyɛ́d nkyɛ
skimmer,kɔ́ɔn ntse
lay waste to,cʉ̀ŋe nkáb
defence reaction,lɔ̀g ntʉte
dawn,lesaʼá nèm
reap,lelàg shúm
physique,legÿɔʼ ndá
defence force,lɔ̀g ntʉte
close,jÿɔ̀ʼɔ ndá
tag,lyěen nzsè
ear of maize or corn containing black powder,lepuʼú pfó
bending,gʉ̀ŋe nzsè
satire,gúlaandɔɔn
ending,jÿɔ̀ʼɔ ndá
mop up,jÿɔ̀ʼɔ ndá
sp. ant,málémngʉ̀a
splendid,kwàʼ mboŋó
explosion,cʉ̀me ngyè
morning,lesaʼá nèm
negligence,kùmá pÿágà
monitor,cwoŋo njúʼ
praying mantis,kwɔ̀ʼɔ fùɔ
navy man,kɔ́ɔn ntse
construction,kwáŋa shÿó
descale,fʉ̀ʼ ncʉ̀e
push,mbèlenjʉ̂ŋ
couplet,mándèndèle
oral fissure,gwága ntse
lead,lyěen nzsè
pine away,cʉ̀ŋe nkáb
vitality,mbèlenjʉ̂ŋ
solar day,lyɛʼɛ́ láʼ
darning needle,mapyé ntse
supercilium,kʉ̌ŋ nÿɔ́g
verge,kwɔ̀ʼɔ ndá
evade,lepàa nkáʼ
room access,kwɔ̀ʼɔ ndá
permissive waste,cʉ̀ŋe nkáb
get across,lyěen nzsè
framing,legÿɔʼ ndá
catapult,kyɛ́d nkyɛ
inning,legÿɔʼ ndá
dysuria,letsì ntʉ̀
dyad,mándèndèle
verbalise,gwága ntse
huntsman,màʼ nkàtém
puffback shrike’s call,kukúkukúku
barren,cʉ̀ŋe nkáb
speak,gwága ntse
giant carrion flower,lelaŋ ngẅi
completion,jÿɔ̀ʼɔ ndá
shut down,jÿɔ̀ʼɔ ndá
chassis,kwáŋa shÿó
put,legÿɔʼ ndá
back talk,gwága ntse
refraction,gʉ̀ŋe nzsè
podgy person,máfómo lii
defense force,lɔ̀g ntʉte
data track,lyěen nzsè
brilliant,kwàʼ mboŋó
partner off,mándèndèle
verbalize,gwága ntse
grammatical construction,kwáŋa shÿó
unripe pistachio nut,fɔ̀bɔ njʉʼ
bind,ffo ndèpàʼ
vindication,lɔ̀g ntʉte
doorsill,kwɔ̀ʼɔ ndá
do in,cʉ̀ŋe nkáb
quandary,mándèndèle
frame,kwáŋa shÿó
marry,ffo ndèpàʼ
indurate,lùm nkɔ́ɔn
skeleton,legÿɔʼ ndá
culmination,jÿɔ̀ʼɔ ndá
circumcision,lepuʼú múɔ
January 1,lepuʼú múɔ
energy,mbèlenjʉ̂ŋ
sharpness,legÿɔʼ ndá
trail,lyěen nzsè
cast,legÿɔʼ ndá
first light,lesaʼá nèm
chassis,legÿɔʼ ndá
skirt,lepàa nkáʼ
aroma,làméndɔ̀ɔn
Panama,kɔ́ɔn ntse
irony,gúlaandɔɔn
break of the day,lesaʼá nèm
Come anyway.,Fó ńtó lâ.
close down,jÿɔ̀ʼɔ ndá
track,lyěen nzsè
spinning disk used by children,mandelevûm
frame,legÿɔʼ ndá
Hunter,màʼ nkàtém
railroad tie,ffo ndèpàʼ
boundary,legÿɔʼ ndá
bluejacket,kɔ́ɔn ntse
conclude,jÿɔ̀ʼɔ ndá
chairwoman,kwɔ̀ʼɔ lʉŋ
cover,lyěen nzsè
habitus,kwáŋa shÿó
flesh,kwáŋa shÿó
close up,jÿɔ̀ʼɔ ndá
duet,mándèndèle
physical body,kwáŋa shÿó
hunter,màʼ nkàtém
edge,legÿɔʼ ndá
devastate,cʉ̀ŋe nkáb
Circumcision,lepuʼú múɔ
exfoliation,fʉ̀ʼ ncʉ̀e
association,ffo ndèpàʼ
flea,fúɔ nkèsàŋ
so that,légwɔ́ gie
linkup,ffo ndèpàʼ
languish,cʉ̀ŋe nkáb
Day,lyɛʼɛ́ láʼ
form,kwáŋa shÿó
link up,ffo ndèpàʼ
abattoir,legwǎ mbab
skeletal frame,legÿɔʼ ndá
sass,gwága ntse
chair,kwɔ̀ʼɔ lʉŋ
leech,lème ńnéŋe
material body,kwáŋa shÿó
scent,làméndɔ̀ɔn
 If !, Éen héen!
sleeper,ffo ndèpàʼ
k. cultural dance,mágɔ̀ʼpʉ̌ŋ
macerate,cʉ̀ŋe nkáb
ensnare,legÿɔʼ ndá
body-build,kwáŋa shÿó
earwax,ffó letuŋó
brace,mándèndèle
hot seat,kwɔ̀ʼɔ lʉŋ
break of day,lesaʼá nèm
ankle,leluʼú kwò
redact,legÿɔʼ ndá
Feast of the Circumcision,lepuʼú múɔ
children belonging to the same woman,kwɔ̀ʼɔ ndá
verbal expression,kwáŋa shÿó
each time,fʉ̀ʼ ntsèm
enthrone,kwɔ̀ʼɔ fùɔ
build,kwáŋa shÿó
Mangifera indica,máangwʉ̀le
crosstie,ffo ndèpàʼ
lead,kwɔ̀ʼɔ lʉŋ
pair off,mándèndèle
slingshot,kyɛ́d nkyɛ
abut,legÿɔʼ ndá
form,legÿɔʼ ndá
warp,gʉ̀ŋe nzsè
sarcasm,gúlaandɔɔn
dance spear with little bell,lekwoŋ lúŋ
scale of measurement,fʉ̀ʼ ncʉ̀e
harvesting,lelàg shúm
wed,ffo ndèpàʼ
one who kills while laughing,lʉ̀te ngwa
go after,lyěen nzsè
apiary,kaba nŋwáʼ
devil's darning needle,mapyé ntse
person who keeps his promises,gɔ̀ɔn ńgÿo
traverse,lyěen nzsè
raceway,lyěen nzsè
leghorn,kɔ́ɔn ntse
desolate,cʉ̀ŋe nkáb
crewman,kɔ́ɔn ntse
limen,kwɔ̀ʼɔ ndá
runway,lyěen nzsè
tragedy,lʉ̀a megʉa
waste product,cʉ̀ŋe nkáb
temper,lùm nkɔ́ɔn
defense mechanism,lɔ̀g ntʉte
systema skeletale,legÿɔʼ ndá
build,legÿɔʼ ndá
twenty-four hour period,lyɛʼɛ́ láʼ
fold,jÿɔ̀ʼɔ ndá
mumps,kwɔ́ʼ ngɔʼ
glorious,kwàʼ mboŋó
innocent person,kwé té zsé
scale,fʉ̀ʼ ncʉ̀e
reflection,kwáŋa shÿó
toughen up,lùm nkɔ́ɔn
rot,cʉ̀ŋe nkáb
carpenter,kápíndɔ̀ɔn
copulate,mándèndèle
cart track,lyěen nzsè
tie,ffo ndèpàʼ
Energy Department,mbèlenjʉ̂ŋ
racecourse,lyěen nzsè
talk,gwága ntse
doorstep,kwɔ̀ʼɔ ndá
twenty-four hours,lyɛʼɛ́ láʼ
sailor boy,kɔ́ɔn ntse
sp. new red cocoyam,mákàba páŋ
ankle joint,leluʼú kwò
closedown,jÿɔ̀ʼɔ ndá
caterpillar tread,lyěen nzsè
sleeping drug,ffo lelɔ́g
twosome,mándèndèle
essence,làméndɔ̀ɔn
thriftlessness,cʉ̀ŋe nkáb
yoke,mándèndèle
path,lyěen nzsè
sewing needle,mapyé ntse
moss,mánǎŋntsàʼ
sidereal day,lyɛʼɛ́ láʼ
head hair,lenoŋo twó
lip,gwága ntse
chairperson,kwɔ̀ʼɔ lʉŋ
course,lyěen nzsè
president,kwɔ̀ʼɔ lʉŋ
Panama hat,kɔ́ɔn ntse
harden,lùm nkɔ́ɔn
mean solar day,lyɛʼɛ́ láʼ
small bag.,pɔ̀ɔn kʉ́;
formula,kwáŋa shÿó
sloppiness,kùmá pÿágà
surmount,fʉ̀ʼ ncʉ̀e
bod,kwáŋa shÿó
crapper,kwɔ̀ʼɔ fùɔ
sassing,gwága ntse
chase,lyěen nzsè
verbal description,lìe ńdaʼte
one of eight days of the traditional week,cʉ̀ʼʉnzàʼa
figure,kwáŋa shÿó
reflexion,kwáŋa shÿó
funeral,kème legwe
snake doctor,mapyé ntse
hedging,lepàa nkáʼ
daylight,lyɛʼɛ́ láʼ
dayspring,lesaʼá nèm
ravage,cʉ̀ŋe nkáb
link,ffo ndèpàʼ
family with several parents-in-law,kwɔ̀ʼɔ tsé
aromatise,làméndɔ̀ɔn
mayor,fùɔ tÿǒsoŋ
couch grass,kɔ̀ɔn ngùb
harvest time,lelàg shúm
glean,lelàg shúm
defence mechanism,lɔ̀g ntʉte
mitt,kwò metsǒŋ
defense lawyers,lɔ̀g ntʉte
mouth,gwága ntse
snake feeder,mapyé ntse
set up,legÿɔʼ ndá
vigour,mbèlenjʉ̂ŋ
geminate,mándèndèle
bod,legÿɔʼ ndá
tie-in,ffo ndèpàʼ
connect,ffo ndèpàʼ
organizer of a rite of twins,mántùʼ kěm
underframe,legÿɔʼ ndá
Orion,màʼ nkàtém
Clarence Day,lyɛʼɛ́ láʼ
store cola in a basket,éfoo lepfo
couch,legÿɔʼ ndá
neutralise,cʉ̀ŋe nkáb
defence,lɔ̀g ntʉte
conclusion,jÿɔ̀ʼɔ ndá
march,legÿɔʼ ndá
twin,mándèndèle
cut,lyěen nzsè
figure,legÿɔʼ ndá
shutdown,jÿɔ̀ʼɔ ndá
denial,lɔ̀g ntʉte
Saturday,màga lyɛ̌ʼ
facial expression,kwáŋa shÿó
hedgerow,lepàa nkáʼ
keep cola in a basket,éfoo lepfo
sp. bean,lème ńnéŋe
sponger,lème ńnéŋe
saying,kwáŋa shÿó
reminder,cwoŋo njúʼ
chairman,kwɔ̀ʼɔ lʉŋ
can,kwɔ̀ʼɔ fùɔ
deflexion,gʉ̀ŋe nzsè
sponge,lème ńnéŋe
aspect,kwáŋa shÿó
inure,lùm nkɔ́ɔn
defense reaction,lɔ̀g ntʉte
closure,jÿɔ̀ʼɔ ndá
defense team,lɔ̀g ntʉte
pass over,lyěen nzsè
locution,kwáŋa shÿó
verbalism,kwáŋa shÿó
fool,máfómo lii
rails,lyěen nzsè
oral cavity,gwága ntse
butt,legÿɔʼ ndá
long ago,fʉ̀ʼʉ mvfò
butt against,legÿɔʼ ndá
chase after,lyěen nzsè
mouthpiece,gwága ntse
doorway,kwɔ̀ʼɔ ndá
shanty,kɔ̀ʼte ndá
anterior naris,mbeŋ lezẅé
shack,kɔ̀ʼte ndá
mango tree,máangwʉ̀le
dog,lyěen nzsè
inch,legÿɔʼ ndá
sidestep,lepàa nkáʼ
blowup,cʉ̀me ngyè
digression,gʉ̀ŋe nzsè
defensive measure,lɔ̀g ntʉte
cerumen,ffó letuŋó
windup,jÿɔ̀ʼɔ ndá
frame of reference,legÿɔʼ ndá
aromatize,làméndɔ̀ɔn
blow,cʉ̀ŋe nkáb
slaughterhouse,legwǎ mbab
epidemic parotitis,kwɔ́ʼ ngɔʼ
frame up,legÿɔʼ ndá
dirty person,máfómo lii
shambles,legwǎ mbab
carelessness,kùmá pÿágà
throne,kwɔ̀ʼɔ fùɔ
plate,fʉ̀ʼ ncʉ̀e
commode,kwɔ̀ʼɔ fùɔ
knock off,cʉ̀ŋe nkáb
fragrance,làméndɔ̀ɔn
predaceous diving beetle,lelíɛ ntse
jealousy,kwɔ̀ʼɔ lóŋ
couple,mándèndèle
waste matter,cʉ̀ŋe nkáb
difficult birth,lezyé ntʉ̀
skeletal system,legÿɔʼ ndá
adjoin,legÿɔʼ ndá
door,kwɔ̀ʼɔ ndá
splice,ffo ndèpàʼ
dragonfly,mapyé ntse
human body,legÿɔʼ ndá
city manager,fùɔ tÿǒsoŋ
refutation,lɔ̀g ntʉte
cross,lyěen nzsè
distal phalanx,lecʉ́a pwó
emaciate,cʉ̀ŋe nkáb
cockcrow,lesaʼá nèm
give chase,lyěen nzsè
utter,gwága ntse
long before,fʉ̀ʼʉ mvfò
divagation,gʉ̀ŋe nzsè
dysentery,jʉʼʉ kwɔ́ʼ
anatomy,kwáŋa shÿó
spinning disk used by children,mandʉ̂avûm
attach,ffo ndèpàʼ
Deam’s clearweed,gáʼa mevɛ́
bound,legÿɔʼ ndá
brink,kwɔ̀ʼɔ ndá
boater,kɔ́ɔn ntse
crop,lelàg shúm
shell,fʉ̀ʼ ncʉ̀e
ordered series,fʉ̀ʼ ncʉ̀e
liquidate,cʉ̀ŋe nkáb
bee house,kaba nŋwáʼ
scourge,cʉ̀ŋe nkáb
caterpillar track,lyěen nzsè
hovel,kɔ̀ʼte ndá
weighing machine,fʉ̀ʼ ncʉ̀e
defending team,lɔ̀g ntʉte
dissipation,cʉ̀ŋe nkáb
communicator,jùʼu shwóŋ
glove,kwò metsǒŋ
harvest,lelàg shúm
boxing glove,kwò metsǒŋ
zip,mbèlenjʉ̂ŋ
wasteland,cʉ̀ŋe nkáb
instead of,legwɔ́ gie
squander,cʉ̀ŋe nkáb
ridiculous thing,gʉ̀gʉ̀ʉ nò
racetrack,lyěen nzsè
duad,mándèndèle
affiliation,ffo ndèpàʼ
anatomy,legÿɔʼ ndá
sunrise,lesaʼá nèm
pot,kwɔ̀ʼɔ fùɔ
mosquito hawk,mapyé ntse
face,kwáŋa shÿó
disaster,lʉ̀a megʉa
mantis,lèŋe lefùɔ
parry,lepàa nkáʼ
toilet,kwɔ̀ʼɔ fùɔ
mango,máangwʉ̀le
tulip tree,gwèle ntʉ̀
tail,lyěen nzsè
baseball glove,kwò metsǒŋ
elude,lepàa nkáʼ
butt on,legÿɔʼ ndá
defense,lɔ̀g ntʉte
cowpea leaf,gwága mekú
tie-up,ffo ndèpàʼ
jester,máfómo lii
graduated table,fʉ̀ʼ ncʉ̀e
musical scale,fʉ̀ʼ ncʉ̀e
get-up-and-go,mbèlenjʉ̂ŋ
season,lùm nkɔ́ɔn
death chair,kwɔ̀ʼɔ lʉŋ
shutting,jÿɔ̀ʼɔ ndá
new cocoyam,kuʼú lekàŋ
skeeter hawk,mapyé ntse
professorship,kwɔ̀ʼɔ lʉŋ
electric chair,kwɔ̀ʼɔ lʉŋ
dodge,lepàa nkáʼ
motley fool,máfómo lii
cataclysm,lʉ̀a megʉa
waste material,cʉ̀ŋe nkáb
hedge in,lepàa nkáʼ
twain,mándèndèle
waste,cʉ̀ŋe nkáb
soma,kwáŋa shÿó
vim,mbèlenjʉ̂ŋ
come together,jÿɔ̀ʼɔ ndá
scurf,fʉ̀ʼ ncʉ̀e
hut,kɔ̀ʼte ndá
mate,mándèndèle
plump person,máfómo lii
border,legÿɔʼ ndá
moderate,kwɔ̀ʼɔ lʉŋ
threshold,kwɔ̀ʼɔ ndá
rat poison,ffo cʉcʉ̀a
end,jÿɔ̀ʼɔ ndá
rima oris,gwága ntse
ware,cʉ̀ŋe nkáb
magnificent,kwàʼ mboŋó
run off,cʉ̀ŋe nkáb
all the time,fʉ̀ʼ ntsèm
expression,kwáŋa shÿó
caustic remark,gúlaandɔɔn
