en,ngiemboon
Their feetareswift to shed blood:,"Akwò yɔ́b zeŋe pɔ́ nà lénɔ̌ɔn pʉ̀a, ḿpfɛte metse mɔ́b."
Destruction and miseryarein their ways:,"Pɔ́ cʉa nzɔ̌ wɔ́, ńcʉŋte shúm pɔ̀ ntsèm, mé cʉ́’ ńdʉa."
And the way of peace have they not known:,Ńgwɔ́ pɔ́ lélɔg mbʉ́lè ńtóo jʉ’ wɔ́.
There is no fear of God before their eyes.,Pɔ́ gÿo yɔ́b nò pɔ́ tè pɔ̌g Ssé.
"for all have sinned, and come short of the glory of God;",á nue pɔ́b metsèm la zɔɔn ḿbú ńgÿo menò tepòŋ tà sɔ́ɔn legú’ gẅie aa lejʉ́ŋ Ssé.
"Is hethe God of the Jews only?is henot also of the Gentiles? Yes, of the Gentiles also:","Á gwe’e ńgwɔ́ pú’u, mbà Ssé cʉ̌’ ńgwɔ́ pɔ́ ye pà Yuda gílé pɔ́b, tá’ e giŋé ńgwɔ́ Ssé pʉ̀a pie é té pà Yuda wɔ́."
And whose sins are covered.,MÀvéle menò tepòŋ mɔ́b
Blessedisthe man to whom the Lord will not impute sin.,Ashÿó mbòŋo aa nyìŋ gẅie Cʉ̀apʉ̀a cʉ’ʉ́ ńkímte menò tepòŋ mé wɔ́
"and being fully persuaded that, what he had promised, he was able also to perform.",ńkwa’ ne ńcwoŋo ńzsé ngie Ssé gẅiin metʉ̀ lélɔg ńgÿo ammó gie yé Ssé kǎ’ á pumte.
And therefore it was imputed to him for righteousness.,Áa mmó gie á la gÿo e Ssé líe Ábalam á gwɔ́ ndʉŋ ndʉŋ mvfò yé.
"Now it was not written for his sake alone, that it was imputed to him;","Tá mé lɔ́ɔn tě sáŋa pɔ́ ndà’ yé gílé yé tá ńŋwe’e ngie: «E Ssé la líe yé, á gwɔ́ ndʉŋ ndʉŋ mvfò yé wɔ́»."
For he that is dead is freed from sin.,"Nyìŋ zɔɔn ńgwɔ́ tà ńkwé, à tè gíŋe ńku’u légÿo tsɔ́ mmó wɔ́, nkÿo nò tepòŋ fó ná yé ńkyɛ́’ɛ."
"Now if we be dead with Christ, we believe that we shall also live with him:","Pá’ pega Kristo la púte ńkwé la, á lɔgɔ ńgwɔ́ ngie pega pɔ̌ ge gÿo é púte gwɔ́ wó."
knowing that Christ being raised from the dead dieth no more; death hath no more dominion over him.,"Peg cwoŋo ne ńzsé ngie Kristo la vɔg tà ńzíme nà legwé, à tè lá’ gíŋe kwé wɔ́. Legwé tè gíŋe ńgẅiin tsɔ́ nò ná yé wɔ́."
"For in that he died, he died unto sin once: but in that he liveth, he liveth unto God.","Kristo la kwé, ńkwé pɔ́ tà’ légʉa, á nà menò tepòŋ pʉ̀a. Àa fʉ̀’ɔɔn ńgwɔ́ wó pɔ́ léná mekù’ Ssé."
"Being then made free from sin, ye became the servants of righteousness.","á nue e Ssé kéen ńkyɛ́’ nkÿo nò tepòŋ ná pi, pi ee fʉ̀’ɔɔn ńcʉ́’ nkwɔɔn nò gie áa ndʉŋ ndʉŋ."
"For when ye were the servants of sin, ye were free from righteousness.","Á laa fʉ̀’ gie pi la nyé nkwɔɔn nò tepòŋ, légÿo mmó gie áa ndʉŋ ndʉŋ mvfò Ssé á té tsɔ́ nò ná pi gẅiin."
"And the commandment, whichwas ordainedto life, I foundto beunto death.","mèŋ n kwé. Á gwɔ́ pú’u, mbà*lepʉ̌ sie é kɔ’ɔ́ gÿo nyìŋ gwɔ́ wó, mbà é cʉ̌’ ńtóo ná mèŋ ńtsege wɔɔn ńnéŋ pɔ́ nà legwé."
"If then I do that which I would not, I consent unto the law thatit isgood.","Á lɔɔn ńgwɔ́ gie mèŋ n tè kwoŋo mmó gie mèŋ n gÿo wɔ́, mbà mèŋ n dɔgɔ pú’u, ńzẅíŋe ngie*lepʉ̌ ée mbòŋ."
"Now then it is no more I that do it, but sin that dwelleth in me.","Pú’u la, mèŋ n zɔ tě ńdɔgɔ ńgÿo mɛ̌ menò wɔ́, nò tepòŋ gie á léen ńjÿó wɔ̀ɔn zɔ̌ gÿo."
"For the good that I would I do not: but the evil which I would not, that I do.","Mèŋ n tè gÿo nò mbòŋo gie mèŋ n tsɔ̌ɔn légÿo wɔ́, mèŋ n gÿo pɔ́ nò tepòŋ gie mèŋ n tè tsɔ́ɔn."
For I delight in the law of God after the inward man:,"Mèŋ n ge kwà’ tsɛ̀ɛ ntʉ́m mèŋ,*lepʉ̌ Ssé poŋo wɔ̀ɔn tɛ’."
O wretched man that I am! who shall deliver me from the body of this death?,"N tè pá’ɔɔn ńgwɔ́ pɔ́ shÿó tepòŋ wɔ́, àwɔ́ ge lá’ fó tsɛ̀ɛ yɔɔn mbùm nnɛ́ gie e tóŋo legwé ńnéŋe ná mèŋ é kẅile wɔ̀ɔn?"
So then they that are in the flesh cannot please God.,Ngwɔ́ epʉ̀a pie mbùm yɔb zɔ ne sá’a wɔ́b zɔɔn le ku’u légÿo mmó gie á pòŋ Ssé wɔ́.
"For as many as are led by the Spirit of God, they are the sons of God.",Á nue pʉ̀a pie Zẅìge Ssé ne ńtsyeen wɔ́b ée púɔ Ssé.
"The Spirit itself beareth witness with our spirit, that we are the children of God:",Kwà’ Zẅìge ŋwɛ́ yé máŋwɛ́ ne ńgÿo pege cwoŋo ńzsé tsɛ̀ɛ ntʉ́m wégè ngie pege ee púɔ Ssé.
For the earnest expectation of the creature waiteth for the manifestation of the sons of God.,Akɔ́ɔkɔ́ɔ gie Ssé la nyɛte zɔɔn ḿbú ne ńzẅí’te tɛ’ légyá fʉ̀’ gie e Ssé ge gÿo mé gyá legú’ púɔ pé.
"But if we hope for that we see not,thendo we with patience wait forit.","Tá’ pá’ pege ne ńzẅí’te mmó gie pege tè ne ńgyá wɔ́ la, pege lɔgɔ kwɔgɔ nnɛ́ ńnyɛte ńzẅí’te."
"What shall we then say to these things? If Godbefor us, whocan beagainst us?","Ngwɔ́ pege gíŋe ńkẅi’i kɔ́ nà nò gie pege gɔɔn lɔɔn? Pá’ e Ssé ee nà yégè gwǒŋ la, aa ńgwɔ́ wɔ̌ ku’u ná pege?"
"Nay, in all these things we are more than conquerors through him that loved us.","Tá’ á ké ńgʉa ná shúm sɛ̌ ntsèm, pege gwɔ́ pà tántʉ̀, pà cʉa sɛ̌ shúm ńzẅɛ́’ɛ nyìŋ gẅie à la kwoŋo wégè."
that I have great heaviness and continual sorrow in my heart.,"Yɛ̌ nò áa ngie mèŋ n neŋé lê kwà’ lemÿɔ́g, ḿbiŋ ne ńjú’u kékáŋ ntʉ́m mèŋ fʉ̀’ ntsèm ńtí mefɛ́ pɔ́ɔn pà Yuda."
"And not onlythis; but when Rebecca also had conceived by one,evenby our father Isaac;","Etsɔ̌ fʉ̀’ giŋé ńgwɔ́ wó, ńgwɔ́ Rebéka pá’ pɔ́ mangʉa njʉ’ wege Esâg la zyé mefág mbàŋa yépʉ́a."
"As it is written, Jacob have I loved, but Esau have I hated.","Á lɔgɔ ḿbumte ná nò gie mé la ŋwe’e tsɛ̀ɛ ŋwà’ne Ssé ngie: «Mèŋ n kwoŋó Yakwɔ́b, ḿbe’e Esaẅi»"
What shall we say then?Is thereunrighteousness with God? God forbid.,"Á lɔgɔ pú’u, ńgɔɔn ngie kɔ́? Ńgie Ssé tè ndʉŋ ndʉŋ wɔ́ keen. Ngǎŋ á té pú’u wɔ́."
"even us, whom he hath called, not of the Jews only, but also of the Gentiles?","Pɛ̌ pʉ̀a lɔgɔ ńgwɔ́ pɔ́ wégè wɔɔn, á wégè gẅie à tsɔ’ɔ́ nùɔ pà Yuda mbɔɔ nùɔ pʉ̀a pie é té pà Yuda wɔ́."
"And her beloved, which was not beloved.",Mèŋ n ge gÿo tóŋo wɔ́b lê pʉ̀a pie n kwoŋo wɔ́b tɛ’.
"for he will finish the work, and cutitshort in righteousness: because a short work will the Lord make upon the earth.",Á nue Cʉ̀apʉ̀a ge gÿo lwo pú gÿo mmó gie à la ka’a légÿo ndùmo ssé tsetsá’.
And whosoever believeth on him shall not be ashamed.,"Tá’ nyìŋ gẅie à ge záb ntʉ́m wé ná yé, eshʉ́ té ge lá’ kúu yé wɔ́."
"For I bear them record that they have a zeal of God, but not according to knowledge.","Mèŋ n cwoŋo ne ńzsé ngie, pɔ́ kwa’ ne ńkwoŋo léfa’a fà’ Ssé pɔ́ lê zeŋe nnɛ́, tá pɔ́ té ne ńjú’u kwà’ mánzsè wɔ́."
"For the scripture saith, Whosoever believeth on him shall not be ashamed.","Á lɔgɔ ńzɔɔn ńcʉ́me nà pá’ ŋwà’ne Ssé la gɔɔn ngie: «Nyìŋ lɔɔn ńzáb ntʉ́m ná yé, mbà shʉ́ té gÿo kúu ngàŋ wɔ́»"
For whosoever shall call upon the name of the Lord shall be saved.,"Á lɔgɔ ńcʉ́me ná pá’ ŋwà’ne Ssé gɔɔn ngie: «Nyìŋ lɔɔn ńdá’ ńdʉa ńtóŋo Cʉ̀apʉ̀a Ssé, mbà ngàŋ ge tsẅɛ́.»"
And their words unto the ends of the world.,Anò gie pɔ́ gɔ̌ɔn gǐŋ giŋ tà ńkúu nzsòte tsetsá’.
Andby a foolish nation I will anger you.,Ńtí pà túm pie pi gɔɔn ngie legyè sɔ́b té wó wɔ́
I was made manifest unto them that asked not after me.,Pɔ́ ka tè ne ńdúɔ tsɔ́ mmó mbwo mèŋ wɔ́.
"And a stumblingblock, and a recompence unto them:",Á poŋ ngie Ssé néŋ ngʉ̀ngʉ̀ twó pɔ́b.
And bow down their back alway.,Ńgÿó pɔ́ gyá ngɔ́’ tà nkà’ wɔ́b cʉ́’ ńŋwé’e ŋwé’e fʉ̀’ ntsèm.
"Thou wilt say then, The branches were broken off, that I might be graffed in.",Ndyɛ̌’ tsɔ́ ɔ̀ jú’ pá’ɔɔn ńgɔɔn ngie mé la kɔ́’ mɛ̌ mbwó ńgwá’ légwɔ́ gie mé ge laa gú nà tÿǒ.
"for if God spared not the natural branches,take heedlest he also spare not thee.","Á nue á lɔɔn ńgwɔ́ gie e Ssé la kɔ́’ kwà’ mbwó yɛ̌ tÿǒ ńgwá’, mbà à lɔɔn ńgwɔ́ á gíŋe ńkɔ́’ɔ gú jú pɔ́ pú’u."
And shall turn away ungodliness from Jacob:,E sele ngẅɛ̀ Yakwɔ́b pɔ́ le gíŋe ńtʉʉ twó mbwo Ssé wɔ́.
When I shall take away their sins.,"Yɔɔn aa kʉa gie pega pɔ̌ ge lá’ gwa, á fʉ̀’ gie n ge lá’ kẅile menò tepòŋ mɔ́b."
"For God hath concluded them all in unbelief, that he might have mercy upon all.",Á nue e Ssé la nyémânyìŋ ntsèm á pú ńtʉʉ twó mbwo yé légwɔ́ gie à ge gÿo tsɔ́ɔn mezìŋe mɔ́b pɔ́ metsèm.
For who hath known the mind of the Lord? or who hath been his counsellor?,"Awɔ́ lɔɔn ńgwɔ́ á náa yé ntÿɔgɔ́,"
"Or who hath first given to him, and it shall be recompensed unto him again?",Légwɔ́ gie e Ssé ge gẅiin létsɔ́’ ńnáa mbwo yé.
"For as we have many members in one body, and all members have not the same office:","Á zɔɔn ńgwɔ́ nà mbùm nnɛ́ nyìŋ mesoŋ, mekèm gwɔ́ mǒ tà ńgyɔ́ɔn ḿbiŋ ńké tè gẅiin tà’a fà’ wɔ́"
"or ministry,let us waitonourministering: or he that teacheth, on teaching;","Afù’ ye nyìŋ lɔɔn ńgwɔ́ lékẅéte ná mefà’, á kẅéte. A ye nyìŋ gwɔ́ lézí’i pʉ̀a mmó, á zí’i."
Letlove be without dissimulation. Abhor that which is evil; cleave to that which is good.,"Pi kwoŋ pʉ̀a mesoŋ pɔ́ lê ntʉ́m gẅi ntsèm. Pi kÿo nò tepòŋ tà fÿɔ́g mekɔ́ɔn, ńkú’te nò mbòŋo tà à tʉ̀."
Bekindly affectioned one to another with brotherly love; in honour preferring one another;,"Pi lɔg pá’ pi ee mefɛ́ mefɛ́, ńkwoŋe pi né pi, nyìŋ gẅi à vɔg ńná mekù’ fɛ́ we."
not slothful in business; fervent in spirit; serving the Lord;,"Tà pi gwɔ́ melǒŋ, pi gwɔ́ pɔ́ megàŋa fà’. Pi lɔg ntʉ́m gẅi ntsèm éfa’a mbwo Cʉ̀apʉ̀a."
rejoicing in hope; patient in tribulation; continuing instant in prayer;,"Pi ńnéŋe nê lekág ńtí mmó gie pi ne ńzẅí’te. Ngɔ́’ lɔɔn ńkúu gẅí, pi shÿɔg shÿɔg. Pi ké ńne sẅíŋte pɔ́ Ssé té kʉ́a."
distributing to the necessity of saints; given to hospitality.,"Ammó lɔɔn ńzága mbwo mefɛ́ pi pʉ̀a Kristo, pi kẅéte wɔ́b. Pi ńnéŋe ńkúe pà túm mboŋó."
"Bless them which persecute you: bless, and curse not.","Pi tsɔ́ɔn pɔ́ nò mbòŋo á nà twó pʉ̀a pie pɔ́ ne ńgÿo pi gyá ngɔ́’. Pi tsɔ́ɔn pɔ́ nò mbòŋo, tà pi tsɔ́ɔn nò tepòŋ."
"Rejoice with them that do rejoice, and weep with them that weep.","Pʉ̀a lɔɔn ne ńkága pia pɔ̌ pú ńkág, ńne ńdʉa pia pɔ̌ pú ńdʉa."
"If it be possible, as much as lieth in you, live peaceably with all men.","Mbàa yɛ̌ nò wɔ́ lɔɔn ńgwɔ́ ssé, tà shÿó gwɔ́ mbwo gù, ɔ̀ gÿo pɔ́ légwɔ́ gie pia pʉ̀a métsèm ge ńnéŋe lê mbʉ́lè."
"Be not overcome of evil, but overcome evil with good.","Tà nyìŋ cʉ́’ nò gie nyìŋ gÿǒ ná yé tsóte yé, á gÿo nò tepòŋ, tà ńcʉ́’ pú’u, á lɔgɔ légÿo nò mbòŋo, ḿbyága nò tepòŋ."
"For for this cause pay ye tribute also: for they are God's ministers, attending continually upon this very thing.","Áa mmó gie á gíŋe ńgÿo tá pi ma’ ncùb ngwòŋ, á nue e Ssé zɔ la záb pàfà’a yɛ̌ fà’, pá’ pɔ́ ge cÿó nnɛ́ fa’a fà’ yɔ́b."
"For to this end Christ both died, and rose, and revived, that he might be Lord both of the dead and living.",Kristo la zɔɔn ńkwé ḿbiŋ ńzím légwɔ́ gie à ge gwɔ́ Cʉ̀apʉ̀a mepfó mbɔɔ we pʉ̀a pie pɔ́ ée ntentʉ́.
And every tongue shall confess to God.,"Wɔ́ɔwɔ́ɔ tsɔ́’ ncwò we, éshʉashʉa ńzẅíŋ ngie mèŋ n gee Ssé."
So then every one of us shall give account of himself to God.,"Pege lɔgɔ pá’ɔɔn ńgyá ngie wɔ̌wɔ́ɔ tsetsɛ̀ɛ pege wɔ́ ge lá’ tyé mvfò Ssé, kwà’ yé zɔ píte ncwò wé ná pá’ à kɔ̌ɔn ńgÿo."
Let not then your good be evil spoken of:,"mbɔɔ légÿo mmó gie mé ge cʉa mǒ, éshwóŋte ná gù, tà mbɔɔ pá’ ɔ̀ lɔɔn ńzsé jú pɔ́ ngie yɛ̌ mmó áa mbòŋ."
"For he that in these things serveth Christisacceptable to God, and approved of men.","Nyìŋ lɔɔn fa’a fà’ Kristo lê yɔɔn ntí, mbà nò yé ge poŋ Ssé, epʉ̀a mesoŋ piŋ ńná mekù’ ngàŋ."
"Let us therefore follow after the things which make for peace, and things wherewith one may edify another.","Pú’u la, pege fa’a mmó gie á ge gÿo pege ńnéŋe ńnéŋe lê sẅéte, ḿbiŋ ńkẅi’i ńtóonte mennɛ́ mégè ná lezáb ntʉ́m nà Ssé."
"that ye may with one mindandone mouth glorify God, even the Father of our Lord Jesus Christ.","À cʉa pú’u, pi lɔgɔ tà’ ncwò, ńdɔgɔ tà’ ngyè ńgu’te Ssé Tá pà Cʉ̀apʉ̀a wege Yěsô Kristo."
And sing unto thy name.,MÀbiŋ ńzɔb ńgu’te lezíŋ shú.
"Rejoice, ye Gentiles, with his people.",Pia pʉ̀a Cʉ̀apʉ̀a temte ḿbú ńkág.
"And laud him, all ye people.",Á poŋ ngie pʉ̀a melá’ ntsèm pú ńkwé’e lezíŋ Cʉ̀apʉ̀a ńnáa tÿǒ.
In him shall the Gentiles trust.,"Pɔ́ tÿɔ́g nÿɔ́g mɔ́b pɔ́ ná yé, ńne ńzẅí’te ngie à gÿo pɔ́ gwɔ́ wó."
I have therefore whereof I may glory through Jesus Christ in those things which pertain to God.,"Mèŋ n dɔg pá’ n da nnɛ́ ná Yěsô Kristo, ńku’u lélɔgɔ fa’a Ssé gie mèŋ n ne fa’a ńka’te."
And they that have not heard shall understand.,"Epʉ̀a pie pɔ́ la tè jú’u tsɔ́ nò ná yé wɔ́, ge gÿo jú’."
For which cause also I have been much hindered from coming to you.,Legwǎ ńgiŋ ńtsẅi Nkʉ̀ Mbòŋo áa mmó gie á la vele wɔ̀ɔn mengʉ̀a tà ńgyɔ́ɔn létó ńgyá gẅí.
But now I go unto Jerusalem to minister unto the saints.,Tá’ áa nà fʉ̀’ɔɔn mèŋ n ne ńgee nê Yerósalem léná nkáb mbwo pʉ̀a Ssé pie ée tsɛ̀ɛ yɛ̌ tÿǒsoŋ.
"When therefore I have performed this, and have sealed to them this fruit, I will come by you into Spain.","Mèŋ n ge gÿo gwɔ́ tà gʉa cʉ́me yɔɔn nkáb gie mé ka ma’ lɔɔn, é gʉa Spana, é gwɔ́ gʉa cʉa yé lá’ pi."
"And I am sure that, when I come unto you, I shall come in the fulness of the blessing of the gospel of Christ.","M biŋ ne ńzsé ngie n ge gÿo tó, e Ssé cʉa ná mèŋ, ńnéŋ mbʉ́lè ná pi tɛ’."
"that I may come unto you with joy by the will of God, and may with you be refreshed.","Pú’u, n gwɔ́ tóo mbʉ̀a pi, ntʉ́m wɔ̀ɔn ne ńkága, e Ssé zẅíŋ, mbà n ge nèŋe tsetsɛ̀ɛ pi, é zẅɛ́te."
Now the God of peacebewith you all. Amen.,Á poŋ ngie Ssé gẅie à náa sẅéte à ne ńgwɔ́ né pi metsèm.*Amen.
Greet Priscilla and Aquila my helpers in Christ Jesus:,"Pi tsyɛ’te Piriska pɔ́ Akilas ńná né mèŋ, ée pʉ̀a pie pega pɔ́ pǔ fa’a fà’a Yěsô Kristo."
"Greet Mary, who bestowed much labour on us.",Pi tsyɛ’te Malîɛ. À ka téŋe zì’i tɛ’ ńtí gẅí.
Greet Amplias my beloved in the Lord.,Mèŋ n gǐŋ ńtsyɛ’te Ampliatus. Àa fɛ́ wɔ̀ɔn we ntʉ̀ nzẅìŋ nzèm Cʉ̀apʉ̀a.
"Salute Urbane, our helper in Christ, and Stachys my beloved.","Pi tsyɛ’te Wirbiŋ, pega pɔ́ zɔ pǔ fa’a fà’a Kristo, ńtsyɛ’te mbɔɔ fɛ́ wɔ̀ɔn we ntʉ̀ nzẅìŋ Stakis."
Salute Apelles approved in Christ. Salute them which are of Aristobulus'household.,"Pi tsyɛ’te Apelès, à ka nyɛ̌ ngie àa kwà’ nyìŋ Kristo. Pi tsyɛ’te pʉ̀a ndá Aristobul."
"Salute Herodion my kinsman. Greet them that be of thehouseholdof Narcissus, which are in the Lord.",Pi tsyɛ’te*Herôdine. Àa nyìŋ Yuda pá’ mèŋ. Pi tsyɛ’te pʉ̀a ndá Narsise pie é la nnɛ́ ná Cʉ̀apʉ̀a.
"Salute Asyncritus, Phlegon, Hermas, Patrobas, Hermes, and the brethren which are with them.","Pi tsyɛ’te Asinkelite, lê Flégon, lê Hermes, lê Patfobas, lê Hermas, mbɔɔ mefɛ́ mefɛ́ pie pâ pɔ́ gwɔ́."
The grace of our Lord Jesus Christbewith you all. Amen.,Cʉ̀apʉ̀a wege Yěsô Kristo ne ńgwɔ́ né pi metsèm.*Amen]
"Written to the Romans from Corinthus, and sent by Phebe servant of the church at Cenchrea.",E Ssé zɔ zsé nó gílé yé. Pege cʉa ná Yěsô Kristo ńgu’te yé nà ngù’ nkɔ́ɔn nê nkɔ̌ɔn.*Amen.
"gracebeunto you, and peace, from God our Father, andfromthe Lord Jesus Christ.",Tá wege Ssé mbɔɔ Cʉ̀apʉ̀a Yěsô Kristo ne ńgwɔ́ né pi ḿbiŋ ne ńnéŋe sẅétè ntʉ́m pi.
even as the testimony of Christ was confirmed in you:,"Á fó ná pá’ mé ka shwóŋó gẅi nò gie mé zsé ná Kristo, pi zẅíŋ lê ntʉ́m gẅi ntsèm,"
"I thank God that I baptized none of you, but Crispus and Gaius;","Mèŋ ne síe Ssé á nue é té ndà’ Gaẅis pɔ́ Krispus wɔ́, mbà tsɔ̌ nyìŋ gẅi la tè kẅé ntse mbwo mèŋ wɔ́."
lest any should say that I had baptized in mine own name.,"Pú’u lá, atsɔ̌ nyìŋ gẅie ngwɔ́ á gɔɔn ngie pi la kẅé ntse ńdɔgɔ pú’u, ńcʉ́’ʉ pʉ̀a pɔ́ɔn à tè wó wɔ́."
And will bring to nothing the understanding of the prudent.,"E Ssé la zɔɔn ńgɔɔn tsɛ̀ɛ ŋwà’ne yé ngie: Mèŋ n ge gÿo tágte zse nò pazsé nò, é pyág legyè pʉ̀a pie legyè sɔ́b ée wó."
that no flesh should glory in his presence.,"À cʉa pú’u, atsɔ̌ nyìŋ mesoŋ le ŋá’te mvfò Ssé wɔ́."
"And I was with you in weakness, and in fear, and in much trembling.","N da tyé tsetsɛ̀ɛ pi, ńjú’ ḿbú ḿbÿɛ́ pÿɛ́, ńjú’ ḿbɔ́g pɔ́g tà ne ḿvɛɛ."
"that your faith should not stand in the wisdom of men, but in the power of God.",Pú’u légwɔ́ gie gẅi lezáb ntʉ́m nà Ssé tè jʉ́’ʉ nà zsé nò pʉ̀a mesoŋ wɔ́. Á ge jʉ́’ʉ pɔ́ nà metʉ̀ Ssé.
The things which God hath prepared for them that love him.,Légwɔ́ gie pʉ̀a pie é kwoŋo yé ge gÿo zẅɛ́’.
"For who hath known the mind of the Lord, that he may instruct him? But we have the mind of Christ.","Tá á ké ńgʉa ná pege, mbà à lɔɔn ngwɔ́ gie Kristo ne ńkwaŋa kɔ́ wɔ́, mbà pege zsě."
"I have planted, Apollos watered; but God gave the increase.","Mèŋ n ka paa tÿǒ ssé, Apolos pfɛte ntse mǒ. Tá e Ssé zɔ̌ gÿo á kẅág."
"For we are labourers together with God: ye are God's husbandry,ye areGod's building.","Á nue peg puté ńně fa’a pɔ́ fà’a Ssé. Pi gwɔ́ nká’ Ssé, ńgíŋ ńgwɔ́ ndá gie Ssé ne ńkwɛ́ɛ."
"For other foundation can no man lay than that is laid, which is Jesus Christ.","Á gʉa nà cÿó ndá, mbà á kéen ndá’ ńgwɔ́ ssé, ńgwɔ́ Yěsô Kristo. Nyìŋ lɔɔn ńgwɔ́ á legíŋ ńnuŋe tsɔ́ ye ndyɛ̀’ɛ wɔ́."
"If any man's work abide which he hath built thereupon, he shall receive a reward.","Ammó gie nyìŋ la lɔg ńkwɛ́ ndá nà cÿó ndá ŋwɛ́, lɔɔn ńdá’ tè shÿó, mbà ngàŋ ge lá’ kẅé ntsɔ’ɔ́ fà’."
"Know ye not that ye are the temple of God, andthatthe Spirit of God dwelleth in you?","Pi tè ne ńzsé ngie pi ee pɛ́’ɛ̀ ńgwɔ́*jʉ’ʉ Ssé, à Zẅìge Ssé tsẅé tsoló wɔ́ ka?"
"And again, The Lord knoweth the thoughts of the wise, that they are vain.",Ŋwà’ne Ssé gíŋe ńgɔɔn ngie: «Cʉ̀apʉ̀a zsé nkwaŋá nò pàzsé nò. À zsě ngie é té tsɔ́ mmó ku’».
Therefore let no man glory in men. For all things are your's;,"Pú’u la, tà nyìŋ gẅi lɔg pá’ aa nyìŋ we mákyè ńdɔg ńka’te. Á nue akɔ́ɔkɔ́ɔ wɔ́, gwɔ́ pɔ́ gí."
and ye are Christ's; and ChristisGod's.,"Tá á gʉa ná pi, pi gwɔ́ mbwo Kristo, Kristo piŋ ńgwɔ́ mbwo Ssé."
"Wherefore I beseech you, be ye followers of me.","Pú’u la n dɔgɔ ńgɔɔn mbwo pi ngie, pi pí fʉ̀’ ná mèŋ."
"Now some are puffed up, as though I would not come to you.","Etsɔ́ pʉ̀a tsetsɛ̀ɛ pi ka kwaŋ ngie n tè lá’ gíŋe tó tà gyá gẅi wɔ́, ńkwaŋ pú’u, ńzye léŋá’te."
"For the kingdom of Godisnot in word, but in power.","Á nue anò*lefùɔ Ssé, á té gwɔ́ léseen ńtáŋte shwóŋè ńgɔɔn wɔ́, metʉ̀ Zẅìge Ndʉalʉ̌a zɔ̌ fa’a fà’."
"And ye are puffed up, and have not rather mourned, that he that hath done this deed might be taken away from among you.","Pi gwɔ́ jʉ’ó ńne ńŋá’te, tá mbà pi kěen lúŋ yɛ̌ ntí nò lǔŋ, é piŋ fóo tsetsɛ̀ɛ pi jwoŋo nyìŋ gẅie à ka gÿo pú’u."
Your gloryingisnot good. Know ye not that a little leaven leaveneth the whole lump?,Á té poŋ pi ŋá’te lé yɛ̌ ntí nò tsetsɛ̀ɛ pi wɔ́. Pi tè ne ńzsé ngie méjʉ’ʉ*mvòŋ gÿo à feléwa ntsab pú ńkwɔ́’ wɔ́ ka?
I wrote unto you in an epistle not to company with fornicators:,N da túmo ŋwà’ne mbwo pi ńgɔɔn tsoló ngie: Pi pɔ́ɔn légwɔ́ gie pia pʉ̀a pie é púmo wɔ̌wɔ́ɔ pâ pɔ̌ núŋe nuŋe teme nò.
But them that are without God judgeth. Therefore put away from among yourselves that wicked person.,E Ssé ge lá’ ŋag pʉ̀a pie é té pʉ̀a Kristo wɔ́. Pi fóo nùɔ pi ńjwoŋo nyìŋ tepòŋ.
Know ye not that we shall judge angels? how much more things that pertain to this life?,Pi tè ne ńzsé ngie pege ge lá’ ŋag*mecÿɔ́’ Ssé wɔ́ ka? Tà ngʉ̀a shÿɔ́’ɔ nà menò me fʉ̀’ɔɔn?
"Nay, ye do wrong, and defraud, and thatyourbrethren.","Tá, pi zɔ̌ ke ńgíŋe fʉa nò á mbwo mefɛ́ pí. Pi zɔ jʉʉ shúm sɔ́b."
"And God hath both raised up the Lord, and will also raise up us by his own power.","Ndyɛ̌’ pi lege ngie e Ssé gẅie à la zíme Cʉ̀apʉ̀a nà legwé, à ge gÿo lɔg metʉ̀ mé é gíŋe zíme wégè yégè nà legwé."
But he that is joined unto the Lord is one spirit.,"Tá’, nyìŋ gẅie à laa ye nɛ́ pɔ́ nà Cʉ̀apʉ̀a, pɔ́ yé cʉ́’ ńgẅiin pɔ́ tà’a Zẅìge."
"For ye are bought with a price: therefore glorify God in your body, and in your spirit, which are God's.",E Ssé la náa mmó ńdɔg fó ndá nkwɔɔn ńcu’u gẅi. Pi ké ńdɔg mbùm gi ńná mekù’ mbwo Ssé.
"Nevertheless,to avoidfornication, let every man have his own wife, and let every woman have her own husband.","Tá’ à ke ńcʉ́’ gie nyìŋ pumo wɔ̌wɔ́ɔ pɔ́ yé nuŋe nuŋe, wɛ̌ mámbàŋa wɔ́ kú’te nzwě we, wɛ̌ manzwě wɔ́ kú’te ndúm we."
Let the husband render unto the wife due benevolence: and likewise also the wife unto the husband.,"Á ne ńzɛ́te ngie mámbàŋa gÿo nò mámbàŋa ná nzwě we, manzwě gÿo nò manzwě nà ndúm we."
"But I speak this by permission,andnot of commandment.","é té pá’ɔɔn ńgwɔ́ pɔ́*lepʉ̌ sie mèŋ n zába wɔ́, n gɔɔn pɔ́ mmó gie pi lɔɔn ńgÿo á poŋ."
"I say therefore to the unmarried and widows, It is good for them if they abide even as I.",Mèŋ n ge gɔɔn mbwo menkẅì lâ mbwo mepfɔ̌g pànzwě ngie áa mboŋ ngie pɔ́ pʉ́le ńnéŋe pá’ mèŋ.
