en,ngiemboon
whoreson,kàsànetíʼ
quandary,mánèndèle
 If , Éen héen
sunrise,mbaʼámbaʼ
mouth,kùbo ncwò
leaf,leffo tÿó
taper,kyɛ́ndele
substructure,júbo ntaŋ
spousal relationship,lɔ́ɔn ndá
k. black cloth,malínɔ̀ɔn
sp. fish,mankànjùʼ
pair off,mánèndèle
leaf,máa tepwó
twain,mánèndèle
founding,júbo ntaŋ
run off,mbaŋfɔ̌ɔn
tip,cÿɔ́ʼ Ssé
grass,kàsànetíʼ
back talk,kùbo ncwò
geminate,mánèndèle
dirt,cʉŋ nzẅìŋ
screen,kʉ́ʼʉ ncù
sp. weed,kénʉʼ ssé
gran,má we lÿò
betray,kàsànetíʼ
blackjack,lyɛ̀nÿɔ́g
conundrum,kwá lʉʼʉ́
squat,kàsànetíʼ
account,lekyɛ́ʼtè
lip,kùbo ncwò
unfortunate creature,mbǎʼ nyìŋ
palm of the hand,lɔ̌ɔn pwó
break of day,mbaʼámbaʼ
riddle,kwá lʉʼʉ́
carapace,legẅi ncù
append,lelíb ndù
clit,mbàŋa mmó
k. mourning outfit,malínɔ̀ɔn
blow from a toe,lóŋ tekwò
ember,kyé mmɔ̌g
wrath,gyáŋa lóŋ
diddlysquat,kàsànetíʼ
stop,mbaŋkwɔ́ʼ
climate change,fèŋe fÿag
do it openly,éshʉashʉa
harbor,legẅi ncù
k. cultural dance,makòŋ ngé
beetle off,mbaŋfɔ̌ɔn
understructure,júbo ntaŋ
mango tree,máangwèle
9,lepfwɔʼɔ́
imbue,kwá lʉʼʉ́
 No; never., Ngǎŋ le.
weight,cÿɔ́ʼ Ssé
calendar,fʉ̀ʼ njÿó
sweep through,mbàŋa tʉ̌
Mangifera indica,máangwèle
scincid,mbèpà pǐŋ
bullshit,kàsànetíʼ
build,kwáŋa shÿó
ear of maize or corn containing black powder,lepuʼú pfó
talk,gwága ntse
cerumen,ffó letuŋó
defense team,lɔ̀g ntʉte
closure,jÿɔ̀ʼɔ ndá
soma,kwáŋa shÿó
descale,fʉ̀ʼ ncʉ̀e
duad,mándèndèle
path,lyěen nzsè
refutation,lɔ̀g ntʉte
muscularity,mbèlenjʉ̂ŋ
ending,jÿɔ̀ʼɔ ndá
potty,kwɔ̀ʼɔ fùɔ
free energy,mbèlenjʉ̂ŋ
elude,lepàa nkáʼ
stool,kwɔ̀ʼɔ fùɔ
carpenter,kápíndɔ̀ɔn
children belonging to the same woman,kwɔ̀ʼɔ ndá
sponge,lème ńnéŋe
sass,gwága ntse
waste product,cʉ̀ŋe nkáb
put,legÿɔʼ ndá
inure,lùm nkɔ́ɔn
go after,lyěen nzsè
jester,máfómo lii
dawning,lesaʼá nèm
admonisher,cwoŋo njúʼ
runway,lyěen nzsè
skeletal frame,legÿɔʼ ndá
diversion,gʉ̀ŋe nzsè
brink,kwɔ̀ʼɔ ndá
Department of Energy,mbèlenjʉ̂ŋ
detonation,cʉ̀me ngyè
giant carrion flower,lelaŋ ngẅi
motley fool,máfómo lii
waste material,cʉ̀ŋe nkáb
surmount,fʉ̀ʼ ncʉ̀e
data track,lyěen nzsè
get-up-and-go,mbèlenjʉ̂ŋ
jealousy,kwɔ̀ʼɔ lóŋ
shell,fʉ̀ʼ ncʉ̀e
construction,kwáŋa shÿó
disaster,lʉ̀a megʉa
dog,lyěen nzsè
rail,lyěen nzsè
skeletal system,legÿɔʼ ndá
graduated table,fʉ̀ʼ ncʉ̀e
border,legÿɔʼ ndá
cut,lyěen nzsè
crewman,kɔ́ɔn ntse
k. cultural dance,mágɔ̀ʼpʉ̌ŋ
come together,jÿɔ̀ʼɔ ndá
languish,cʉ̀ŋe nkáb
scale,fʉ̀ʼ ncʉ̀e
death chair,kwɔ̀ʼɔ lʉŋ
bod,legÿɔʼ ndá
parry,lepàa nkáʼ
knock off,cʉ̀ŋe nkáb
back talk,gwága ntse
sloppiness,kùmá pÿágà
racetrack,lyěen nzsè
cross,lyěen nzsè
hedge,lepàa nkáʼ
fill up,jÿɔ̀ʼɔ ndá
physique,legÿɔʼ ndá
January 1,lepuʼú múɔ
dawn,lesaʼá nèm
sleeper,ffo ndèpàʼ
break of day,lesaʼá nèm
face,kwáŋa shÿó
blow,cʉ̀ŋe nkáb
reap,lelàg shúm
crop,lelàg shúm
underframe,legÿɔʼ ndá
sleeping drug,ffo lelɔ́g
lip,gwága ntse
new cocoyam,kuʼú lekàŋ
dance spear with little bell,lekwoŋ lúŋ
splice,ffo ndèpàʼ
crapper,kwɔ̀ʼɔ fùɔ
material body,kwáŋa shÿó
conclude,jÿɔ̀ʼɔ ndá
plump person,máfómo lii
mumps,kwɔ́ʼ ngɔʼ
daytime,lyɛʼɛ́ láʼ
twin,mándèndèle
satire,gúlaandɔɔn
devastate,cʉ̀ŋe nkáb
frame,legÿɔʼ ndá
refraction,gʉ̀ŋe nzsè
conclusion,jÿɔ̀ʼɔ ndá
electric chair,kwɔ̀ʼɔ lʉŋ
Clarence Shepard Day Jr.,lyɛʼɛ́ láʼ
calamity,lʉ̀a megʉa
demurrer,lɔ̀g ntʉte
vindication,lɔ̀g ntʉte
dyad,mándèndèle
trail,lyěen nzsè
season,lùm nkɔ́ɔn
earwax,ffó letuŋó
doorstep,kwɔ̀ʼɔ ndá
waste,cʉ̀ŋe nkáb
Circumcision,lepuʼú múɔ
cut across,lyěen nzsè
close up,jÿɔ̀ʼɔ ndá
epidemic parotitis,kwɔ́ʼ ngɔʼ
cowpea leaf,gwága mekú
twosome,mándèndèle
frame up,legÿɔʼ ndá
circumvent,lepàa nkáʼ
tie-in,ffo ndèpàʼ
caterpillar tread,lyěen nzsè
chairman,kwɔ̀ʼɔ lʉŋ
harden,lùm nkɔ́ɔn
room access,kwɔ̀ʼɔ ndá
permissive waste,cʉ̀ŋe nkáb
put off,lepàa nkáʼ
scurf,fʉ̀ʼ ncʉ̀e
shambles,legwǎ mbab
chase after,lyěen nzsè
shut,jÿɔ̀ʼɔ ndá
cut through,lyěen nzsè
desolate,cʉ̀ŋe nkáb
daylight,lyɛʼɛ́ láʼ
hovel,kɔ̀ʼte ndá
one who kills while laughing,lʉ̀te ngwa
partner off,mándèndèle
description,lìe ńdaʼte
instead of,legwɔ́ gie
spinning disk used by children,mandʉ̂avûm
close down,jÿɔ̀ʼɔ ndá
frame in,legÿɔʼ ndá
sponger,lème ńnéŋe
slaughterhouse,legwǎ mbab
dilemma,mándèndèle
chair,kwɔ̀ʼɔ lʉŋ
bluejacket,kɔ́ɔn ntse
mean solar day,lyɛʼɛ́ láʼ
pot,kwɔ̀ʼɔ fùɔ
neglect,kùmá pÿágà
scourge,cʉ̀ŋe nkáb
quandary,mándèndèle
bee house,kaba nŋwáʼ
explosion,cʉ̀me ngyè
couch,legÿɔʼ ndá
threshold,kwɔ̀ʼɔ ndá
defense force,lɔ̀g ntʉte
pass over,lyěen nzsè
dissipation,cʉ̀ŋe nkáb
brilliant,kwàʼ mboŋó
middle-class,fùɔndàbnɛ́
look,kwáŋa shÿó
pair off,mándèndèle
Day,lyɛʼɛ́ láʼ
Mangifera indica,máangwʉ̀le
chairwoman,kwɔ̀ʼɔ lʉŋ
one of eight days of the traditional week,cʉ̀ʼʉnzàʼa
frame of reference,legÿɔʼ ndá
geminate,mándèndèle
devil's darning needle,mapyé ntse
cockcrow,lesaʼá nèm
exfoliation,fʉ̀ʼ ncʉ̀e
reminder,cwoŋo njúʼ
long before,fʉ̀ʼʉ mvfò
verbalise,gwága ntse
sharpness,legÿɔʼ ndá
essence,làméndɔ̀ɔn
ankle,leluʼú kwò
grammatical construction,kwáŋa shÿó
city manager,fùɔ tÿǒsoŋ
toughen up,lùm nkɔ́ɔn
energy,mbèlenjʉ̂ŋ
harvest home,lelàg shúm
doorsill,kwɔ̀ʼɔ ndá
defense reaction,lɔ̀g ntʉte
tag,lyěen nzsè
utter,gwága ntse
sp. weed,lelaŋ ntse
bind,ffo ndèpàʼ
backtalk,gwága ntse
skeeter hawk,mapyé ntse
Panama hat,kɔ́ɔn ntse
bod,kwáŋa shÿó
ankle joint,leluʼú kwò
association,ffo ndèpàʼ
long ago,fʉ̀ʼʉ mvfò
mitt,kwò metsǒŋ
closing,jÿɔ̀ʼɔ ndá
Sabbatum,màga lyɛ̌ʼ
chassis,legÿɔʼ ndá
mantis,lèŋe lefùɔ
verbalize,gwága ntse
brow,kʉ̌ŋ nÿɔ́g
praying mantis,kwɔ̀ʼɔ fùɔ
sidestep,lepàa nkáʼ
difficulty urinating,letsì ntʉ̀
green-eyed monster,kwɔ̀ʼɔ lóŋ
nostril,mbeŋ lezẅé
physique,kwáŋa shÿó
verbalism,kwáŋa shÿó
reflection,kwáŋa shÿó
deflexion,gʉ̀ŋe nzsè
 If !, Éen héen!
caustic remark,gúlaandɔɔn
defence reaction,lɔ̀g ntʉte
defending team,lɔ̀g ntʉte
sunup,lesaʼá nèm
get across,lyěen nzsè
rat poison,ffo cʉcʉ̀a
fool,máfómo lii
blowup,cʉ̀me ngyè
crosstie,ffo ndèpàʼ
leghorn,kɔ́ɔn ntse
link,ffo ndèpàʼ
vigor,mbèlenjʉ̂ŋ
each time,fʉ̀ʼ ntsèm
defence mechanism,lɔ̀g ntʉte
slingshot,kyɛ́d nkyɛ
doorway,kwɔ̀ʼɔ ndá
couplet,mándèndèle
skeleton,legÿɔʼ ndá
sailor boy,kɔ́ɔn ntse
navy man,kɔ́ɔn ntse
butt,legÿɔʼ ndá
verbal expression,kwáŋa shÿó
dysentery,jʉʼʉ kwɔ́ʼ
hot seat,kwɔ̀ʼɔ lʉŋ
butchery,legwǎ mbab
bending,gʉ̀ŋe nzsè
span,mándèndèle
podgy person,máfómo lii
scent,làméndɔ̀ɔn
solar day,lyɛʼɛ́ láʼ
store cola in a basket,éfoo lepfo
Energy,mbèlenjʉ̂ŋ
abattoir,legwǎ mbab
all the time,fʉ̀ʼ ntsèm
articulatio talocruralis,leluʼú kwò
dayspring,lesaʼá nèm
sling,kyɛ́d nkyɛ
brace,mándèndèle
draw up,legÿɔʼ ndá
mate,mándèndèle
verbal description,lìe ńdaʼte
rails,lyěen nzsè
redact,legÿɔʼ ndá
glean,lelàg shúm
racecourse,lyěen nzsè
twenty-four hours,lyɛʼɛ́ láʼ
shut down,jÿɔ̀ʼɔ ndá
dirty person,máfómo lii
pine away,cʉ̀ŋe nkáb
monitor,cwoŋo njúʼ
lay waste to,cʉ̀ŋe nkáb
anatomy,legÿɔʼ ndá
fragrance,làméndɔ̀ɔn
march,legÿɔʼ ndá
predaceous diving beetle,lelíɛ ntse
snake feeder,mapyé ntse
duo,mándèndèle
Deam’s clearweed,gáʼa mevɛ́
vim,mbèlenjʉ̂ŋ
set up,legÿɔʼ ndá
twenty-four hour period,lyɛʼɛ́ láʼ
skirt,lepàa nkáʼ
magnificent,kwàʼ mboŋó
godforsaken,cʉ̀ŋe nkáb
communicator,jùʼu shwóŋ
lead,kwɔ̀ʼɔ lʉŋ
shack,kɔ̀ʼte ndá
Orion,màʼ nkàtém
morning,lesaʼá nèm
connect,ffo ndèpàʼ
neutralise,cʉ̀ŋe nkáb
closedown,jÿɔ̀ʼɔ ndá
compose,legÿɔʼ ndá
reflexion,kwáŋa shÿó
ordered series,fʉ̀ʼ ncʉ̀e
warp,gʉ̀ŋe nzsè
do in,cʉ̀ŋe nkáb
aurora,lesaʼá nèm
squander,cʉ̀ŋe nkáb
emaciate,cʉ̀ŋe nkáb
culmination,jÿɔ̀ʼɔ ndá
evade,lepàa nkáʼ
harvesting,lelàg shúm
chairperson,kwɔ̀ʼɔ lʉŋ
family with several parents-in-law,kwɔ̀ʼɔ tsé
yellow tassleflower,legǐ mefùɔ
run off,cʉ̀ŋe nkáb
carelessness,kùmá pÿágà
rot,cʉ̀ŋe nkáb
chassis,kwáŋa shÿó
hedgerow,lepàa nkáʼ
wastefulness,cʉ̀ŋe nkáb
snake doctor,mapyé ntse
body-build,kwáŋa shÿó
mantid,lèŋe lefùɔ
He is sick.,À ne ńguɔ.
systema skeletale,legÿɔʼ ndá
hunting watch,màʼ nkàtém
human body,kwáŋa shÿó
draw,ffo ndèpàʼ
bound,legÿɔʼ ndá
defense,lɔ̀g ntʉte
bond,ffo ndèpàʼ
hedge in,lepàa nkáʼ
harvest time,lelàg shúm
link up,ffo ndèpàʼ
affiliation,ffo ndèpàʼ
see you tomorrow,à cʉ́ʼ jǔɔ
cartroad,lyěen nzsè
flesh,kwáŋa shÿó
boater,kɔ́ɔn ntse
aromatize,làméndɔ̀ɔn
ensnare,legÿɔʼ ndá
Clarence Day,lyɛʼɛ́ láʼ
straw hat,kɔ́ɔn ntse
speak,gwága ntse
rima oris,gwága ntse
match,mándèndèle
attach,ffo ndèpàʼ
innocent person,kwé té zsé
chase,lyěen nzsè
wasteland,cʉ̀ŋe nkáb
huntsman,màʼ nkàtém
negligence,kùmá pÿágà
weighing machine,fʉ̀ʼ ncʉ̀e
defense lawyers,lɔ̀g ntʉte
Hunter,màʼ nkàtém
course,lyěen nzsè
dodge,lepàa nkáʼ
aromatise,làméndɔ̀ɔn
inch,legÿɔʼ ndá
shape,kwáŋa shÿó
wild,cʉ̀ŋe nkáb
defense mechanism,lɔ̀g ntʉte
first light,lesaʼá nèm
break of the day,lesaʼá nèm
catapult,kyɛ́d nkyɛ
24-hour interval,lyɛʼɛ́ láʼ
zip,mbèlenjʉ̂ŋ
shutdown,jÿɔ̀ʼɔ ndá
completion,jÿɔ̀ʼɔ ndá
sp. new red cocoyam,mákàba páŋ
Come anyway.,Fó ńtó lâ.
sp. bean,lème ńnéŋe
moderate,kwɔ̀ʼɔ lʉŋ
close,jÿɔ̀ʼɔ ndá
skimmer,kɔ́ɔn ntse
scale of measurement,fʉ̀ʼ ncʉ̀e
leech,lème ńnéŋe
commode,kwɔ̀ʼɔ fùɔ
aspect,kwáŋa shÿó
shutting,jÿɔ̀ʼɔ ndá
cast,legÿɔʼ ndá
mango tree,máangwʉ̀le
Saturday,màga lyɛ̌ʼ
anatomy,kwáŋa shÿó
supercilium,kʉ̌ŋ nÿɔ́g
sunrise,lesaʼá nèm
habitus,kwáŋa shÿó
form,legÿɔʼ ndá
fudge,lepàa nkáʼ
mouth,gwága ntse
cover,lyěen nzsè
keep cola in a basket,éfoo lepfo
dragonfly,mapyé ntse
mayor,fùɔ tÿǒsoŋ
boxing glove,kwò metsǒŋ
hunter,màʼ nkàtém
twain,mándèndèle
necktie,ffo ndèpàʼ
DOE,mbèlenjʉ̂ŋ
defensive structure,lɔ̀g ntʉte
flea,fúɔ nkèsàŋ
jump rope,kyɛ́ɛ nkÿo
sailor,kɔ́ɔn ntse
professorship,kwɔ̀ʼɔ lʉŋ
traverse,lyěen nzsè
expression,kwáŋa shÿó
neutralize,cʉ̀ŋe nkáb
track,lyěen nzsè
figure,kwáŋa shÿó
door,kwɔ̀ʼɔ ndá
sewing needle,mapyé ntse
irony,gúlaandɔɔn
darning needle,mapyé ntse
tie beam,ffo ndèpàʼ
formula,kwáŋa shÿó
Energy Department,mbèlenjʉ̂ŋ
ridiculous thing,gʉ̀gʉ̀ʉ nò
pair,mándèndèle
cart track,lyěen nzsè
dysuria,letsì ntʉ̀
caterpillar track,lyěen nzsè
harvest,lelàg shúm
formulation,kwáŋa shÿó
end,jÿɔ̀ʼɔ ndá
plate,fʉ̀ʼ ncʉ̀e
shanty,kɔ̀ʼte ndá
physical body,kwáŋa shÿó
Sat,màga lyɛ̌ʼ
Panama,kɔ́ɔn ntse
boundary,legÿɔʼ ndá
framing,legÿɔʼ ndá
build,legÿɔʼ ndá
adjoin,legÿɔʼ ndá
windup,jÿɔ̀ʼɔ ndá
glove,kwò metsǒŋ
limen,kwɔ̀ʼɔ ndá
throne,kwɔ̀ʼɔ fùɔ
soma,legÿɔʼ ndá
puffback shrike’s call,kukúkukúku
Feast of the Circumcision,lepuʼú múɔ
oral fissure,gwága ntse
apiary,kaba nŋwáʼ
waste matter,cʉ̀ŋe nkáb
human body,legÿɔʼ ndá
president,kwɔ̀ʼɔ lʉŋ
duck,lepàa nkáʼ
splendid,kwàʼ mboŋó
day,lyɛʼɛ́ láʼ
running,lyěen nzsè
abut,legÿɔʼ ndá
mouthpiece,gwága ntse
butt against,legÿɔʼ ndá
unripe pistachio nut,fɔ̀bɔ njʉʼ
side of the foot,legʉŋe kwò
raceway,lyěen nzsè
flesh,legÿɔʼ ndá
standoff,ffo ndèpàʼ
mop up,jÿɔ̀ʼɔ ndá
butt on,legÿɔʼ ndá
digression,gʉ̀ŋe nzsè
moss,mánǎŋntsàʼ
defence,lɔ̀g ntʉte
vitality,mbèlenjʉ̂ŋ
person who keeps his promises,gɔ̀ɔn ńgÿo
nonperformance,kùmá pÿágà
tie-up,ffo ndèpàʼ
tail,lyěen nzsè
scale leaf,fʉ̀ʼ ncʉ̀e
perfume,làméndɔ̀ɔn
push,mbèlenjʉ̂ŋ
linkup,ffo ndèpàʼ
mango,máangwʉ̀le
cataclysm,lʉ̀a megʉa
facial expression,kwáŋa shÿó
thriftlessness,cʉ̀ŋe nkáb
anterior naris,mbeŋ lezẅé
temper,lùm nkɔ́ɔn
tragedy,lʉ̀a megʉa
shape,legÿɔʼ ndá
marry,ffo ndèpàʼ
defensive measure,lɔ̀g ntʉte
verge,kwɔ̀ʼɔ ndá
baseball glove,kwò metsǒŋ
distal phalanx,lecʉ́a pwó
denial,lɔ̀g ntʉte
mosquito hawk,mapyé ntse
sp. ant,málémngʉ̀a
give chase,lyěen nzsè
head hair,lenoŋo twó
copulate,mándèndèle
vigour,mbèlenjʉ̂ŋ
yoke,mándèndèle
sarcasm,gúlaandɔɔn
divagation,gʉ̀ŋe nzsè
tie,ffo ndèpàʼ
deflection,gʉ̀ŋe nzsè
baseball mitt,kwò metsǒŋ
saying,kwáŋa shÿó
sassing,gwága ntse
ravage,cʉ̀ŋe nkáb
deviation,gʉ̀ŋe nzsè
defence force,lɔ̀g ntʉte
couple,mándèndèle
distich,mándèndèle
fold,jÿɔ̀ʼɔ ndá
ignorant person,kwé té zsé
manifestation,kwáŋa shÿó
oral cavity,gwága ntse
catastrophe,lʉ̀a megʉa
zebra mouse,kíkí màwàʼ
duet,mándèndèle
form,kwáŋa shÿó
ware,cʉ̀ŋe nkáb
daybreak,lesaʼá nèm
hut,kɔ̀ʼte ndá
small bag.,pɔ̀ɔn kʉ́;
couch grass,kɔ̀ɔn ngùb
hedging,lepàa nkáʼ
difficult birth,lezyé ntʉ̀
sidereal day,lyɛʼɛ́ láʼ
entrap,legÿɔʼ ndá
glorious,kwàʼ mboŋó
hutch,kɔ̀ʼte ndá
lead,lyěen nzsè
so that,légwɔ́ gie
figure,legÿɔʼ ndá
eyebrow,kʉ̌ŋ nÿɔ́g
inning,legÿɔʼ ndá
aroma,làméndɔ̀ɔn
parasite,lème ńnéŋe
things side by side,mándèndèle
can,kwɔ̀ʼɔ fùɔ
macerate,cʉ̀ŋe nkáb
organizer of a rite of twins,mántùʼ kěm
railroad tie,ffo ndèpàʼ
musical scale,fʉ̀ʼ ncʉ̀e
funeral,kème legwe
get over,lyěen nzsè
liquidate,cʉ̀ŋe nkáb
indurate,lùm nkɔ́ɔn
toilet,kwɔ̀ʼɔ fùɔ
consume,cʉ̀ŋe nkáb
enthrone,kwɔ̀ʼɔ fùɔ
material body,legÿɔʼ ndá
shutter,kwalákwàlà
barren,cʉ̀ŋe nkáb
edge,legÿɔʼ ndá
physical body,legÿɔʼ ndá
locution,kwáŋa shÿó
spinning disk used by children,mandelevûm
circumcision,lepuʼú múɔ
mortise joint,leluʼú kwò
tulip tree,gwèle ntʉ̀
frame,kwáŋa shÿó
wed,ffo ndèpàʼ
stony,legẅi mmɔ̌g
abide by,kwɔ̀gɔ nnɛ́
presentation,lezyɛ́ʼ ndá
log,gʉ̀me mmɔ́g
verbalize,lecʉmé ntse
meeting,letemé ntse
replace,lefagá nzsè
base,lekyè mmɔ́g
thanks,cʉ́ʼ pɛ́ʼɛ̀
nicety,jʉʼʉ sẅisẅé
anthill,fʉ̀ŋe sɔ̀ɔn
traverse beam,kwɔ̀bɔ pàʼa
non,kaa ... wɔ́
specter,jʉʼʉ sẅisẅé
paddle,lelàb kénáŋ
k. cultural dance,kwɔ̀ʼɔ nzáŋ
evil person,máfɛ̌ metyé
combustible,kẅìge mmɔ́g
sp. ant,jʉ́jÿó pwɔʼ
shady,kwɔ́g lelúʼ
dearest,lelwò nŋwáʼ
dyke,letiʼí ntse
habitation,lekyè mmɔ́g
decametre,letiʼí ntse
dam,letiʼí ntse
speckled plate,káŋa mekéle
domicile,lekyè mmɔ́g
substitute,lefegé nzsè
fighter,kɔ̀ɔn màncù
flare,lʉ́me mmɔ̌g
gentleman's gentleman,cÿɔ́ʼ ntɔ́ʼ
nuance,jʉʼʉ sẅisẅé
give-and-take,lefegé nzsè
shade off,jʉʼʉ sẅisẅé
brickwork,lepwǒon ndá
home plate,lekyè mmɔ́g
I'm calling you.,N tóŋo gẅí.
militarist,lyɛ̀bte ncù
reciprocation,lefagá nzsè
solitaire,kwɔ̀gɔ nnɛ́
totter,lelàb kénáŋ
carpus,kɔ́ɔntè pwó
replace,lefegé nzsè
observe,kwɔ̀gɔ nnɛ́
day by day,lyɛ̌ʼ ntsèm
oral cavity,lecʉmé ntse
tack,lefagá nzsè
butcher shop,legwaŋ mbab
communicating,lejǔʼ shwóŋ
honour,kwɔ̀gɔ nnɛ́
person who spoils things,máfɛ̌ metyé
off-white,lesoŋ shÿóo
yaws,kwɔ̀g mekẅǐ
Flint,legẅi mmɔ̌g
valet,cÿɔ́ʼ ntɔ́ʼ
pit,lepÿé mmɔ̌g
shadiness,jʉʼʉ sẅisẅé
feeling,lezab ntʉ́m
water point,letiʼí ntse
longanimity,kwɔ̀gɔ nnɛ́
flint,legẅi mmɔ̌g
switch,lefagá nzsè
suspect,kwɔ́g lelúʼ
exchange,lefegé nzsè
greased animal,fÿɛ́ɛ nɔ̀ɔn
louche,kwɔ́g lelúʼ
fill in,jʉʼʉ sẅisẅé
self-assurance,lezab ntʉ́m
prize,kwɔ̀gɔ nnɛ́
violent stream,kɔ́ɔn menʉ́
daily,lyɛ̌ʼ ntsèm
groundnut shell with three grains,máfǒmantʉ́m
talk,lecʉmé ntse
household,lekyè mmɔ́g
sp. insect that foams with saliva,máfɛ̌ metyé
obdurate,legẅi mmɔ̌g
respectfulness,kwɔ̀gɔ nnɛ́
good manners,kwɔ̀gɔ nnɛ́
infernal region,lepÿé mmɔ̌g
day-to-day,lyɛ̌ʼ ntsèm
expose,lezyɛ́ʼ ndá
the pits,lepÿé mmɔ̌g
tack,lefegé nzsè
He will come.,À ge lu tó.
Scorpion,kẅé mpfwɔ̀ʼ
warmonger,lyɛ̀bte ncù
poop,lekɔʼɔ́ zɛ́
Your house has fallen.,Ndá gi gwě.
place,lekyè mmɔ́g
appellation of affection,kwɔ̀ʼ melǒŋ
torrent,kɔ́ɔn menʉ́
suspicious,kwɔ́g lelúʼ
k. skin disease,láʼa ncÿɔ̀b
Hell,lepÿé mmɔ̌g
regard,kwɔ̀gɔ nnɛ́
impression,lezab ntʉ́m
life plant,mákʉmte púɔ
sass,lecʉmé ntse
He has already come.,À keen ńtó.
flood,kɔ́ɔn menʉ́
graveyard,mbèlengàlôŋ
flinty,legẅi mmɔ̌g
yellow-billed oxpecker,fɔ́gɔ̀ ncùm
sick stomach,lepfòm ndǔm
flaming,lʉ́me mmɔ̌g
home base,lekyè mmɔ́g
k. hat,cÿɔ̀ʼɔ cʉ́ŋ
lumber,gʉ̀me mmɔ́g
flip-flop,lefegé nzsè
toddle,lelàb kénáŋ
eyeball,máa lejÿɔ́g
day-by-day,lyɛ̌ʼ ntsèm
mouth,lecʉmé ntse
bedwetter,mátsìtsìikú
wild animal,fÿɛ́ɛ nɔ̀ɔn
sp. crab,kɔ́ɔn menʉ́
sterile animal,fÿɛ́ɛ nɔ̀ɔn
authority,lezab ntʉ́m
entombment,letuŋó mpfó
love,lelwò nŋwáʼ
dodder,lelàb kénáŋ
flip,lefegé nzsè
cemetery,mbèlengàlôŋ
substitute,lefagá nzsè
tint,jʉʼʉ sẅisẅé
ungenerous,kẅɛ́ɛ pwòon
value,kwɔ̀gɔ nnɛ́
abode,lekyè mmɔ́g
give-and-take,lefagá nzsè
inhumation,letuŋó mpfó
interment,letuŋó mpfó
Burmann’s basketgrass,gaʼa ncÿɔ̀b
wetter,mátsìtsìikú
hoot,kwɔ̀g kwɔ̀g
tusk,lesoŋ shÿóo
swerve,kwɔ̀g mekẅǐ
esteem,kwɔ̀gɔ nnɛ́
sound of glass objects falling,cÿáŋaláŋláŋ
turd,lekɔʼɔ́ zɛ́
sound of large tubers or large fruit leaving a receptacle,fwɔ̀ʼ fwɔ̀ʼ
family,lekyè mmɔ́g
oral fissure,lecʉmé ntse
respect,kwɔ̀gɔ nnɛ́
meagerly,kẅɛ́ɛ pwòon
funny,kwɔ́g lelúʼ
mouthpiece,lecʉmé ntse
scrimpy,kẅɛ́ɛ pwòon
sp. green grasshopper,fèfùʼ metyé
bed wetter,mátsìtsìikú
diarrhoea,lepfòm nkwo
sin,lepÿé mmɔ̌g
sp. ant,mákěm nkwàʼ
coggle,lelàb kénáŋ
blaze,lepÿé mmɔ̌g
transpose,lefagá nzsè
exchange,lefagá nzsè
ghost,jʉʼʉ sẅisẅé
yaw,kwɔ̀g mekẅǐ
counterchange,lefagá nzsè
man,cÿɔ́ʼ ntɔ́ʼ
necropolis,mbèlengàlôŋ
nursing home,lekyè mmɔ́g
granitic,legẅi mmɔ̌g
burial,letuŋó mpfó
refinement,jʉʼʉ sẅisẅé
soaker,kɔ́ɔn menʉ́
flame,lʉ́me mmɔ̌g
k. condiment,kɔ́ɔnŋwɔ́ɔn
plate,lekyè mmɔ́g
pelter,kɔ́ɔn menʉ́
life plant,mákemte púɔ
casual,lyɛ̌ʼ ntsèm
sassing,lecʉmé ntse
patience,kwɔ̀gɔ nnɛ́
ivory,lesoŋ shÿóo
courtesy,kwɔ̀gɔ nnɛ́
Scheol,lepÿé mmɔ̌g
wrinkle duck beak,kekàʼa ndóŋ
looseness,lepfòm nkwo
scraper,kwòon melÿò
hellhole,lepÿé mmɔ̌g
articulatio radiocarpea,kɔ́ɔntè pwó
Inferno,lepÿé mmɔ̌g
termite mound,fʉ̀ŋe sɔ̀ɔn
Flint River,legẅi mmɔ̌g
honor,kwɔ̀gɔ nnɛ́
tincture,jʉʼʉ sẅisẅé
shadow,jʉʼʉ sẅisẅé
meagre,kẅɛ́ɛ pwòon
deference,kwɔ̀gɔ nnɛ́
transpose,lefegé nzsè
frambesia,kwɔ̀g mekẅǐ
tiger beetle,leshʉŋé pîɛ
counterchange,lefegé nzsè
k. condiment,kùbo njÿòon
mantis,lʉ̀ŋe lefùɔ
diarrhea,lepfòm nkwo
burying ground,mbèlengàlôŋ
dwelling,lekyè mmɔ́g
tone,jʉʼʉ sẅisẅé
Hades,lepÿé mmɔ̌g
obedience,kwɔ̀gɔ nnɛ́
subtlety,jʉʼʉ sẅisẅé
show,lezyɛ́ʼ ndá
flip-flop,lefagá nzsè
shadowiness,jʉʼʉ sẅisẅé
decameter,letiʼí ntse
k. cultural dance,mbáʼ ntsɔɔn
underworld,lepÿé mmɔ̌g
cultivated squash calabash,gígyé sésɔg
menage,lekyè mmɔ́g
valet de chambre,cÿɔ́ʼ ntɔ́ʼ
gentleman,cÿɔ́ʼ ntɔ́ʼ
waddle,lelàb kénáŋ
internal,lekyè mmɔ́g
combatant,kɔ̀ɔn màncù
blouse,gegÿɛ́ nzsó
beloved,lelwò nŋwáʼ
eye,máa lejÿɔ́g
interchange,lefagá nzsè
scorpion,kẅé mpfwɔ̀ʼ
national,lekyè mmɔ́g
